record_id,Age,Gender,Weight_kg,Height_m,BMI,BMI_Index,Body_Fat_Pct,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hrs,Calories_Burned,Workout_Type,Water_Intake_L,Workout_Frequency_wk,Experience_Level,Fitness_Goal,Activity_Level,Daily_Calories_Intake,Sleep_Hours,Stress_Level,is_duplicate_flag,source
11398,79,M,68.0,1.662,24.62,2,43.8,175,,53,0.51,137,strength,2.92,1,,maintenance,Active,1396,8.4,8,0,Kaggle_FitnessMetrics
11399,48,F,81.1,1.574,32.73,4,15.7,170,102,84,1.2,1402,Strength,2.23,1,3,Build Muscle,sedentary,2894,5.3,6,0,Kaggle_GymMembers
11400,72,F,59.3,1.623,22.51,2,31.6,165,153,72,1.98,1154,HIIT,2.0,2,,Lose Weight,Moderate,1548,5.7,1,0,Kaggle_GymMembers
11401,45,F,74.1,1.541,31.2,4,17.6,177,,78,1.57,952,Yoga,2.52,1,,weight loss,sedentary,2210,5.9,2,0,Kaggle_FitnessMetrics
11402,64,Male,77.0,1.811,23.48,2,14.3,143,160,83,0.89,223,yoga,0.95,7,1,Muscle Gain,Light,3230,4.4,6,0,Kaggle_GymMembers
11403,27,FEMALE,72.4,1.532,30.85,4,38.1,193,161,99,0.72,1349,HIIT,3.92,2,3,Build Muscle,Very Active,2092,5.9,9,0,Kaggle_GymMembers
11404,41,Male,171.298974,1.676,60.98,5,26.1,176,121,87,2.8,,yoga,1.92,7,3,maintenance,sedentary,1402,9.3,6,0,Kaggle_BMIDataset
11405,37,F,56.7,1.609,21.9,2,7.8,193,156,58,2.95,528,Strength,0.67,3,3,weight loss,lightly active,1056,7.0,7,0,Kaggle_FitnessMetrics
11406,30,F,64.8,1.526,27.83,3,48.7,182,145,76,0.92,625,Yoga,2.61,,2,Weight Loss,sedentary,1088,7.5,6,0,Kaggle_GymMembers
11407,20,F,149.252774,1.429,73.09,5,49.0,194,115,95,2.5,671,HIIT,2.0,4,,Weight Loss,Moderate,1376,7.6,10,0,Kaggle_FitnessMetrics
11408,79,F,65.2,1.584,25.99,3,23.0,196,167,79,0.75,1362,HIIT,0.88,3,2,Lose Weight,lightly active,809,8.7,4,0,Kaggle_FitnessMetrics
11409,26,MALE,92.4,1.716,31.38,4,11.6,162,170,70,1.61,449,cardio,2.94,3,2,Weight Loss,sedentary,1506,5.9,7,1,Kaggle_GymMembers
11410,39,FEMALE,52.2,1.662,18.9,2,40.2,192,108,83,1.28,1043,Cardio,2.43,,,bulking,Very Active,1128,8.3,2,0,Kaggle_GymMembers
11411,36,Male,100.3,1.682,35.45,4,8.2,172,112,60,0.55,1001,yoga,1.31,7,1,cutting,Light,3560,7.5,10,0,Kaggle_GymMembers
11412,75,M,79.6,1.728,26.66,3,18.7,156,155,52,2.89,238,HIIT,1.29,7,2,Build Muscle,sedentary,2997,8.1,4,0,Kaggle_FitnessMetrics
11413,50,F,35.6,1.611,13.72,0,,181,138,51,0.77,846,Cardio,3.64,,,maintenance,Sedentary,2358,7.6,3,0,Kaggle_BMIDataset
11414,62,Female,50.0,1.554,20.7,2,48.8,,122,99,1.84,120,Strength,3.62,1,2,weight loss,sedentary,3938,7.3,,0,Kaggle_BMIDataset
11415,47,M,74.1,1.684,26.13,3,37.8,197,156,76,0.42,1265,Yoga,3.2,3,2,Weight Loss,lightly active,2348,6.6,9,0,Kaggle_BMIDataset
11416,30,male,68.7,1.733,22.87,2,23.7,175,118,56,2.03,918,yoga,0.85,3,2,Stay Fit,sedentary,2946,7.2,1,0,Kaggle_GymMembers
11417,14,FEMALE,51.6,1.467,23.98,2,12.5,168,166,93,2.51,175,cardio,2.71,1,2,bulking,sedentary,3547,4.0,9,0,Kaggle_GymMembers
11418,60,Female,57.1,1.551,23.74,2,54.3,154,162,75,1.13,822,strength,1.42,1,1,,Sedentary,1292,7.7,2,0,Kaggle_FitnessMetrics
11419,55,M,89.1,1.796,27.62,3,13.6,168,110,84,1.24,1473,N/A,3.16,7,2,muscle gain,lightly active,3467,7.8,9,0,Kaggle_FitnessMetrics
11420,27,M,101.3,1.681,35.85,4,30.3,172,,76,0.49,371,Yoga,1.93,,1,Stay Fit,,4213,6.1,4,1,Kaggle_GymMembers
11421,62,M,105.5,1.722,35.58,4,34.5,177,174,40,1.03,,strength,1.28,6,1,weight loss,Moderate,2164,,1,0,Kaggle_FitnessMetrics
11422,23,Female,64.5,1.513,28.18,3,33.8,154,122,55,2.1,964,N/A,1.47,7,3,,Light,1379,6.4,7,0,Kaggle_GymMembers
11423,76,FEMALE,49.0,1.533,20.85,2,,200,128,79,0.8,704,Yoga,2.41,7,1,Muscle Gain,Light,2306,7.9,4,0,Kaggle_BMIDataset
11424,67,FEMALE,49.2,1.635,18.4,1,25.2,152,139,72,0.46,1015,HIIT,1.74,1,1,weight loss,,3443,8.4,9,0,Kaggle_GymMembers
11425,19,male,56.3,1.73,18.81,2,43.5,188,165,59,0.99,1067,,2.53,,,Build Muscle,Sedentary,1916,7.7,3,0,Kaggle_GymMembers
11426,18,FEMALE,,1.718,,,5.1,152,145,88,2.3,1063,,2.64,6,1,bulking,sedentary,3585,8.8,8,0,Kaggle_GymMembers
11427,13,F,67.8,1.778,21.45,2,51.6,162,113,65,1.48,537,hiit,3.86,,,maintenance,Light,4252,5.3,10,0,Kaggle_BMIDataset
11428,28,FEMALE,69.1,1.625,26.17,3,6.0,197,138,55,0.57,799,strength,0.61,1,2,,sedentary,2571,8.4,7,0,Kaggle_FitnessMetrics
11429,22,Male,70.0,1.667,25.19,3,23.8,193,100,81,0.26,1216,hiit,0.67,1,,Lose Weight,Moderate,,7.5,9,0,Kaggle_FitnessMetrics
11430,54,M,53.7,1.556,22.18,2,10.9,157,146,74,1.49,705,yoga,3.71,7,3,Maintenance,lightly active,3145,6.8,7,0,Kaggle_FitnessMetrics
11431,29,F,57.4,1.53,24.52,2,20.3,161,117,55,1.84,1447,HIIT,1.61,7,2,Lose Weight,Sedentary,1642,6.7,,0,Kaggle_BMIDataset
11432,24,FEMALE,58.3,1.7,20.17,2,39.6,160,,61,2.04,568,Strength,2.54,5,2,muscle gain,Light,2250,6.9,2,0,Kaggle_FitnessMetrics
11433,13,M,71.0,1.699,24.6,2,46.1,172,120,93,2.22,887,Yoga,2.4,1,3,Maintenance,lightly active,3028,6.6,3,0,Kaggle_GymMembers
11434,24,female,65.3,1.65,23.99,2,50.5,166,135,99,1.93,103,yoga,1.08,4,,Lose Weight,Very Active,1851,7.6,9,0,Kaggle_FitnessMetrics
11435,36,MALE,96.6,1.736,32.05,4,38.5,164,104,72,0.7,1498,Yoga,0.84,5,3,Stay Fit,,1073,7.6,3,0,Kaggle_GymMembers
11436,66,M,80.0,173.9,26.45,3,5.5,194,,90,1.77,623,cardio,0.95,1,1,Build Muscle,Active,2828,,8,1,Kaggle_BMIDataset
11437,41,male,91.5,1.673,32.69,4,26.5,167,119,48,1.97,1146,Yoga,3.32,,,Build Muscle,,2652,6.2,7,0,Kaggle_GymMembers
11438,76,F,62.8,1.624,23.81,2,13.1,152,170,54,1.45,1379,Yoga,1.4,3,1,,Moderate,1886,8.5,4,0,Kaggle_GymMembers
11439,71,Female,65.1,1.608,25.18,3,50.4,,125,86,2.72,534,yoga,2.31,3,1,Build Muscle,Active,2878,4.0,,0,Kaggle_FitnessMetrics
11440,54,M,60.7,1.845,17.83,1,35.5,158,107,72,1.04,1139,HIIT,1.13,2,1,cutting,Moderate,1822,4.5,6,0,Kaggle_BMIDataset
11441,65,FEMALE,48.0,1.562,19.67,2,25.0,169,116,90,2.11,1474,strength,3.0,2,3,Maintenance,Light,2640,5.3,2,0,Kaggle_BMIDataset
11442,48,Female,70.5,1.533,30.0,4,37.4,141,170,51,2.73,1303,N/A,0.63,5,1,maintenance,Sedentary,2644,6.8,8,0,Kaggle_FitnessMetrics
11443,69,Male,74.9,1.734,24.91,2,11.0,192,145,63,0.79,346,cardio,0.82,4,1,Build Muscle,Moderate,3372,4.9,3,0,Kaggle_FitnessMetrics
11444,59,female,73.1,1.667,26.31,3,41.0,196,112,96,0.96,666,cardio,2.61,2,1,Weight Loss,lightly active,3373,3.7,9,0,Kaggle_FitnessMetrics
11445,38,Male,94.8,1.701,32.76,4,8.4,186,137,68,2.08,341,Cardio,2.73,7,1,Muscle Gain,Light,990,6.5,9,0,Kaggle_FitnessMetrics
11446,71,F,66.5,1.525,28.59,3,53.2,140,100,44,1.83,230,yoga,0.56,7,1,Maintenance,Active,2612,7.2,8,0,Kaggle_BMIDataset
11447,67,Female,47.6,1.583,19.0,2,53.8,168,121,52,2.46,159,Strength,3.74,6,,Maintenance,,2870,8.6,6,0,Kaggle_BMIDataset
11448,23,Female,35.4,1.491,15.92,0,36.3,198,152,91,2.94,840,,1.54,4,2,Muscle Gain,Moderate,1600,9.7,3,0,Kaggle_GymMembers
11449,17,female,52.7,1.596,20.69,2,20.8,151,152,81,2.11,1223,Strength,2.55,7,3,maintenance,Very Active,1889,7.6,7,0,Kaggle_FitnessMetrics
11450,29,female,59.8,1.553,24.79,2,22.4,150,115,58,1.4,889,cardio,3.1,3,,Build Muscle,Active,2351,7.2,7,0,Kaggle_FitnessMetrics
11451,69,male,101.2,1.747,33.16,4,23.9,160,123,45,0.86,359,Strength,1.41,6,1,Lose Weight,,4036,6.3,2,0,Kaggle_BMIDataset
11452,46,F,64.5,1.641,23.95,2,22.4,,,95,2.33,1275,N/A,3.14,7,1,maintenance,Moderate,,6.0,5,0,Kaggle_BMIDataset
11453,80,male,57.4,1.646,21.19,2,49.5,167,166,42,0.99,1199,HIIT,2.47,7,1,weight loss,Very Active,,5.6,2,0,Kaggle_FitnessMetrics
11454,38,F,69.1,1.47,31.98,4,19.0,168,121,95,2.61,782,Strength,0.62,6,,Lose Weight,Very Active,1398,6.3,3,0,Kaggle_FitnessMetrics
11455,67,M,81.0,1.692,28.29,3,28.1,,165,95,1.82,480,Strength,3.18,5,3,muscle gain,,4035,,5,0,Kaggle_FitnessMetrics
11456,44,M,78.5,1.903,21.68,2,5.3,151,172,61,0.37,1031,HIIT,2.91,4,3,maintenance,sedentary,1475,,1,0,Kaggle_FitnessMetrics
11457,13,F,61.1,1.558,25.17,3,38.7,200,138,73,2.87,612,Cardio,1.12,1,3,muscle gain,Active,2527,6.3,7,0,Kaggle_FitnessMetrics
11458,70,MALE,44.9,1.689,15.74,0,27.9,150,155,100,2.18,629,Strength,2.09,4,,bulking,Active,3981,6.2,5,0,Kaggle_FitnessMetrics
11459,21,MALE,49.9,1.687,17.53,1,37.1,144,112,56,0.94,784,,3.08,6,2,,Very Active,1074,6.3,7,0,Kaggle_BMIDataset
11460,75,FEMALE,61.0,1.569,24.78,2,15.7,176,103,50,1.03,656,Cardio,3.59,4,2,muscle gain,Light,3046,5.3,2,0,Kaggle_GymMembers
11461,79,Male,56.7,1.637,21.16,2,44.3,175,120,88,2.22,992,Strength,2.78,1,3,,lightly active,2114,5.8,10,0,Kaggle_BMIDataset
11462,71,Male,85.2,1.796,26.41,3,13.2,150,105,,1.75,394,Cardio,2.72,2,3,,Light,2017,,1,1,Kaggle_GymMembers
11463,45,male,81.3,1.741,26.82,3,32.2,196,144,77,2.94,415,Cardio,3.94,3,1,Muscle Gain,,1511,7.9,9,0,Kaggle_FitnessMetrics
11464,28,female,83.7,1.522,36.13,4,,169,149,94,0.78,1086,Strength,1.69,,2,bulking,Active,2270,8.5,1,0,Kaggle_GymMembers
11465,32,Male,53.5,1.746,17.55,1,41.0,141,146,73,0.25,1304,,1.07,3,2,maintenance,Sedentary,2362,5.8,4,0,Kaggle_FitnessMetrics
11466,15,Male,58.6,1.699,20.3,2,7.7,141,121,60,1.31,1008,Strength,1.55,1,1,Weight Loss,sedentary,1884,7.7,4,1,Kaggle_GymMembers
11467,37,M,82.2,1.668,29.54,3,16.9,143,159,77,2.53,1221,,1.46,,3,Stay Fit,lightly active,4111,6.6,10,0,Kaggle_GymMembers
11468,46,M,62.8,1.725,21.1,2,32.8,140,144,85,2.64,570,,2.5,1,3,maintenance,lightly active,929,5.6,4,0,Kaggle_GymMembers
11469,63,M,67.4,1.689,23.63,2,13.8,199,140,79,1.58,821,Cardio,1.5,5,3,Build Muscle,sedentary,2754,10.5,5,0,Kaggle_GymMembers
11470,78,FEMALE,48.5,1.584,19.33,2,13.2,155,160,54,0.36,1126,strength,1.64,2,3,maintenance,Active,3849,8.5,8,0,Kaggle_GymMembers
11471,53,Male,62.7,1.635,23.45,2,26.9,153,126,65,0.38,1310,N/A,1.88,6,1,,Moderate,2401,6.2,2,0,Kaggle_FitnessMetrics
11472,48,F,62.0,1.553,25.71,3,40.7,149,163,76,0.71,151,Cardio,2.46,2,,Weight Loss,sedentary,1547,7.3,10,0,Kaggle_FitnessMetrics
11473,77,Male,62.3,1.666,22.45,2,26.9,167,,86,1.69,476,cardio,2.9,4,2,Weight Loss,lightly active,1616,6.8,8,0,Kaggle_BMIDataset
11474,76,MALE,95.9,1.689,33.62,4,51.7,144,160,89,1.75,786,Strength,2.84,6,2,,sedentary,3329,6.6,2,0,Kaggle_BMIDataset
11475,23,Female,57.1,1.531,24.36,2,48.7,158,151,40,2.43,1347,Yoga,3.86,2,,muscle gain,Moderate,3821,7.6,2,0,Kaggle_GymMembers
11476,59,Male,92.6,1.694,32.27,4,37.0,169,113,54,2.58,1362,N/A,1.33,6,3,weight loss,Sedentary,2932,6.6,5,0,Kaggle_BMIDataset
11477,15,Female,57.7,1.689,20.23,2,40.7,158,128,67,2.49,409,Strength,0.69,3,3,weight loss,Active,2032,8.0,3,0,Kaggle_FitnessMetrics
11478,34,F,68.2,1.587,27.08,3,30.7,188,144,91,1.11,191,strength,2.03,7,1,Lose Weight,Light,3623,6.2,6,0,Kaggle_GymMembers
11479,27,F,81.5,1.545,34.14,4,44.7,141,116,67,2.76,701,strength,2.94,6,3,Muscle Gain,,2050,8.1,2,0,Kaggle_GymMembers
11480,62,male,90.1,1.68,31.92,4,48.8,153,102,83,0.43,1162,HIIT,1.4,2,,Weight Loss,Active,837,6.2,10,0,Kaggle_BMIDataset
11481,16,Female,86.7,1.625,32.83,4,16.6,197,,83,1.25,966,cardio,3.3,,,maintenance,Moderate,4298,,2,0,Kaggle_FitnessMetrics
11482,69,Female,57.9,,,,33.0,163,132,84,1.54,595,N/A,3.91,6,1,weight loss,Very Active,,8.5,8,0,Kaggle_GymMembers
11483,74,Female,51.9,1.684,18.3,1,,188,146,56,0.71,,,1.1,7,1,muscle gain,Moderate,2429,7.3,5,0,Kaggle_FitnessMetrics
11484,42,male,72.9,1.765,23.4,2,17.6,192,151,86,1.93,1254,strength,1.08,3,3,,Light,2865,8.9,9,0,Kaggle_GymMembers
11485,42,male,,1.625,,,30.2,,168,80,2.42,846,hiit,3.27,2,,weight loss,sedentary,1970,7.3,4,0,Kaggle_BMIDataset
11486,42,female,65.5,1.625,24.8,2,49.4,192,114,86,2.15,916,Yoga,2.81,,,cutting,Moderate,2139,8.6,5,0,Kaggle_BMIDataset
11487,38,M,65.6,177.7,20.77,2,45.8,141,126,,2.56,787,Strength,2.56,,1,maintenance,Sedentary,3105,7.8,6,0,Kaggle_BMIDataset
11488,65,Female,52.3,1.596,20.53,2,14.0,170,117,92,0.78,358,cardio,3.04,3,1,muscle gain,Very Active,1194,7.4,1,0,Kaggle_FitnessMetrics
11489,75,female,55.0,1.68,19.49,2,40.2,156,133,90,1.86,895,cardio,0.91,4,,Stay Fit,sedentary,,6.7,4,0,Kaggle_BMIDataset
11490,24,M,107.9,1.782,33.98,4,34.4,142,169,51,0.98,1209,hiit,2.22,5,,Build Muscle,Active,4289,7.7,9,0,Kaggle_FitnessMetrics
11491,64,MALE,72.9,1.707,25.02,3,27.0,169,168,49,2.42,246,Cardio,1.87,3,1,Weight Loss,,1378,5.8,1,0,Kaggle_GymMembers
11492,53,F,59.5,1.753,19.36,2,16.0,183,110,69,2.39,125,HIIT,2.48,6,3,Build Muscle,Moderate,2891,6.1,10,0,Kaggle_GymMembers
11493,29,male,50.2,1.74,16.58,1,21.6,152,100,72,0.3,1078,Cardio,2.99,,1,Weight Loss,Active,3739,5.4,4,0,Kaggle_BMIDataset
11494,77,male,61.0,1.775,19.36,2,42.8,184,116,79,2.8,734,yoga,3.46,3,,Muscle Gain,lightly active,4345,5.9,2,0,Kaggle_FitnessMetrics
11495,38,male,40.4,1.711,13.8,0,38.2,188,142,62,1.69,355,Cardio,0.84,5,1,weight loss,sedentary,4221,5.5,8,0,Kaggle_BMIDataset
11496,74,FEMALE,51.6,1.646,19.05,2,21.5,192,145,63,2.96,792,Strength,3.36,3,,Stay Fit,sedentary,1373,6.6,6,0,Kaggle_GymMembers
11497,27,Female,169.31481599999998,1.638,63.11,5,28.0,200,137,97,1.09,,Strength,0.8,6,1,weight loss,Moderate,3203,8.3,10,0,Kaggle_GymMembers
11498,59,Female,72.8,1.791,22.7,2,,200,146,65,2.82,1400,N/A,2.36,2,1,bulking,Light,4040,7.5,5,0,Kaggle_FitnessMetrics
11499,51,male,73.4,1.699,25.43,3,42.3,185,103,82,1.2,1031,Cardio,2.7,4,1,maintenance,sedentary,3495,5.2,10,0,Kaggle_GymMembers
11500,44,F,43.2,1.559,17.77,1,21.4,162,164,83,2.48,269,cardio,2.71,6,3,,Active,1978,4.7,3,0,Kaggle_GymMembers
11501,17,MALE,99.8,1.671,35.74,4,33.5,188,107,71,2.53,833,Strength,3.34,3,2,Muscle Gain,Light,2264,9.1,6,0,Kaggle_FitnessMetrics
11502,47,MALE,70.2,1.675,25.02,3,37.8,157,114,95,0.4,255,HIIT,1.77,4,2,Maintenance,Very Active,,6.6,3,0,Kaggle_GymMembers
11503,40,M,79.9,1.764,25.68,3,46.5,146,,57,0.99,566,cardio,3.4,5,,bulking,Light,1081,6.9,8,0,Kaggle_FitnessMetrics
11504,30,MALE,69.0,1.737,22.87,2,13.0,151,175,69,1.08,,,1.7,3,3,Maintenance,lightly active,3375,6.9,6,0,Kaggle_FitnessMetrics
11505,70,Female,70.6,1.595,27.75,3,32.4,142,152,57,1.23,1198,Strength,1.88,2,2,,Very Active,3792,9.3,1,0,Kaggle_FitnessMetrics
11506,66,F,19.1,1.628,7.21,0,28.0,157,172,79,2.75,789,Strength,0.88,2,1,bulking,Sedentary,1066,7.9,5,0,Kaggle_BMIDataset
11507,60,M,92.2,1.542,38.78,4,32.7,154,170,85,0.33,1476,Cardio,2.12,1,2,Lose Weight,lightly active,1041,6.9,2,0,Kaggle_GymMembers
11508,26,female,71.4,1.467,33.18,4,49.1,194,126,89,1.86,235,N/A,1.33,7,2,weight loss,Moderate,1599,7.1,5,0,Kaggle_FitnessMetrics
11509,24,MALE,69.6,1.717,23.61,2,29.4,143,124,97,1.16,,strength,2.02,7,2,muscle gain,Moderate,4318,7.5,4,0,Kaggle_FitnessMetrics
11510,61,Male,74.7,1.827,22.38,2,6.8,159,113,76,1.95,969,N/A,2.31,1,2,cutting,Sedentary,2746,8.9,8,0,Kaggle_GymMembers
11511,56,female,47.1,1.678,16.73,1,26.4,183,100,57,1.94,782,yoga,1.01,4,1,Maintenance,Sedentary,,5.8,2,0,Kaggle_FitnessMetrics
11512,27,Female,141.53660399999998,1.669,50.81,5,28.2,175,129,86,0.73,1213,Yoga,3.06,,3,Build Muscle,Moderate,3534,4.9,,0,Kaggle_FitnessMetrics
11513,50,F,51.6,1.713,17.58,1,32.3,199,150,71,2.51,1032,HIIT,0.6,3,,muscle gain,lightly active,2438,7.2,7,0,Kaggle_BMIDataset
11514,22,MALE,81.9,1.786,25.68,3,22.1,141,150,44,2.16,1209,N/A,3.47,4,,,,3189,9.3,4,0,Kaggle_BMIDataset
11515,39,Female,58.6,1.564,23.96,2,40.9,140,133,,0.7,642,Yoga,3.03,7,3,Build Muscle,lightly active,1396,10.8,,0,Kaggle_FitnessMetrics
11516,31,male,63.1,1.688,22.15,2,20.5,147,106,73,1.48,733,Cardio,1.4,7,3,bulking,lightly active,4112,9.8,9,0,Kaggle_FitnessMetrics
11517,48,FEMALE,75.6,1.613,29.06,3,19.4,157,167,54,0.43,1342,hiit,1.72,1,3,bulking,Light,1757,7.5,5,0,Kaggle_FitnessMetrics
11518,57,F,46.9,1.589,18.57,2,45.9,175,108,66,1.91,1432,HIIT,1.22,,1,cutting,Sedentary,2639,7.3,8,0,Kaggle_FitnessMetrics
11519,69,Female,69.7,1.651,25.57,3,19.3,153,163,83,2.56,762,hiit,3.32,1,2,,Light,4077,7.7,3,0,Kaggle_GymMembers
11520,46,male,62.6,1.671,22.42,2,21.1,147,106,91,2.89,1021,Cardio,0.95,2,2,Lose Weight,Light,4120,6.3,2,0,Kaggle_GymMembers
11521,34,M,73.5,1.811,22.41,2,8.4,152,109,63,1.85,506,Yoga,3.55,1,1,muscle gain,Sedentary,1979,7.2,1,0,Kaggle_GymMembers
11522,71,FEMALE,45.1,1.511,19.75,2,10.5,144,134,65,0.44,767,Strength,2.58,3,3,weight loss,Light,3205,8.2,3,0,Kaggle_BMIDataset
11523,69,F,48.9,1.586,19.44,2,32.6,168,131,70,2.92,354,N/A,0.93,1,2,bulking,Very Active,,6.1,7,0,Kaggle_BMIDataset
11524,27,F,49.4,1.745,16.22,1,25.7,154,119,,1.97,1478,Strength,1.6,1,2,cutting,Light,2823,7.6,2,0,Kaggle_FitnessMetrics
11525,75,M,73.6,1.678,26.14,3,30.4,193,130,80,1.18,754,Cardio,2.54,6,1,,Very Active,3210,6.4,8,0,Kaggle_FitnessMetrics
11526,47,MALE,72.4,1.611,27.9,3,5.5,178,152,71,0.87,363,Strength,2.03,6,,Weight Loss,Very Active,2307,7.7,1,0,Kaggle_FitnessMetrics
11527,65,MALE,84.3,1.695,29.34,3,24.0,176,111,100,1.96,942,Strength,2.6,4,,muscle gain,Active,2488,8.2,8,0,Kaggle_GymMembers
11528,63,MALE,78.9,1.739,26.09,3,36.7,183,107,96,2.92,1486,strength,1.58,7,2,cutting,Very Active,3818,10.1,2,0,Kaggle_FitnessMetrics
11529,22,female,55.7,1.58,22.31,2,15.8,199,165,58,0.32,477,hiit,0.68,7,1,cutting,Active,2687,7.6,9,0,Kaggle_GymMembers
11530,18,FEMALE,70.7,1.67,25.35,3,23.5,150,143,64,1.54,1005,Strength,1.74,1,2,muscle gain,,1089,8.3,6,1,Kaggle_BMIDataset
11531,53,FEMALE,61.4,1.705,21.12,2,19.7,184,127,55,0.83,1444,yoga,1.23,7,,muscle gain,Sedentary,4194,9.9,4,1,Kaggle_BMIDataset
11532,24,M,96.0,1.706,32.98,4,18.1,149,138,66,2.18,129,Strength,0.86,6,3,Weight Loss,Active,3388,6.2,1,0,Kaggle_FitnessMetrics
11533,28,FEMALE,62.4,1.579,25.03,3,35.4,199,161,54,1.89,545,yoga,3.3,5,3,,sedentary,4414,6.2,3,0,Kaggle_BMIDataset
11534,39,Female,56.1,1.65,20.61,2,18.7,196,174,91,2.83,874,Strength,3.43,7,3,,sedentary,3513,6.4,3,0,Kaggle_BMIDataset
11535,48,M,76.0,1.82,22.94,2,15.7,175,109,66,2.81,429,Cardio,1.78,6,2,,Light,1900,7.4,9,0,Kaggle_GymMembers
11536,37,female,26.1,1.646,9.63,0,10.9,193,103,83,2.45,1141,HIIT,0.72,5,1,Weight Loss,sedentary,2114,7.0,7,0,Kaggle_GymMembers
11537,49,female,48.2,1.583,19.23,2,39.0,140,123,97,0.74,1066,Strength,1.44,3,3,Muscle Gain,Moderate,1411,6.0,6,0,Kaggle_FitnessMetrics
11538,28,F,116.18347399999999,1.584,46.31,5,31.3,143,102,68,1.72,1479,Cardio,2.76,4,2,Build Muscle,Sedentary,1532,8.8,8,0,Kaggle_FitnessMetrics
11539,15,M,56.0,1.68,19.84,2,51.7,160,154,74,1.62,1176,Strength,1.29,4,3,weight loss,Active,,6.0,10,0,Kaggle_FitnessMetrics
11540,24,female,71.0,1.679,25.19,3,,177,108,64,2.6,583,HIIT,2.27,5,3,cutting,Moderate,2197,5.6,3,0,Kaggle_FitnessMetrics
11541,13,FEMALE,40.7,1.545,17.05,1,11.9,171,112,83,0.41,,N/A,1.97,,3,cutting,Light,2203,5.2,8,0,Kaggle_GymMembers
11542,76,Male,70.4,1.635,26.34,3,41.0,187,156,77,0.69,944,N/A,0.84,6,3,weight loss,Active,4165,6.6,3,0,Kaggle_BMIDataset
11543,38,Female,61.2,1.671,21.92,2,35.7,177,110,60,1.7,1234,,1.17,2,3,Weight Loss,Very Active,2520,7.0,6,0,Kaggle_FitnessMetrics
11544,47,F,65.9,1.605,25.58,3,7.0,200,160,88,0.6,470,Strength,0.86,,2,muscle gain,Light,1849,5.7,2,0,Kaggle_GymMembers
11545,79,Female,42.8,1.608,16.55,1,51.7,153,147,44,0.6,,,2.22,2,,Stay Fit,Active,3585,7.6,2,0,Kaggle_BMIDataset
11546,64,FEMALE,60.7,1.567,24.72,2,6.2,180,118,71,1.31,316,yoga,2.54,1,3,weight loss,Light,3610,5.3,5,0,Kaggle_BMIDataset
11547,33,FEMALE,62.8,1.679,22.28,2,15.8,189,157,66,2.86,1080,,1.45,7,1,weight loss,Sedentary,2477,7.1,5,0,Kaggle_FitnessMetrics
11548,55,M,32.9,1.584,13.11,0,21.4,183,135,58,1.47,1350,Strength,3.13,1,1,cutting,lightly active,4156,8.2,8,1,Kaggle_GymMembers
11549,21,female,55.9,1.604,21.73,2,37.3,142,128,71,0.83,1237,N/A,3.56,1,2,weight loss,,1443,6.2,7,0,Kaggle_GymMembers
11550,77,F,37.1,1.649,13.64,0,53.6,163,144,,0.87,291,HIIT,0.69,3,3,maintenance,sedentary,4265,9.0,5,0,Kaggle_FitnessMetrics
11551,78,FEMALE,54.7,1.627,20.66,2,46.0,174,172,92,2.02,1375,strength,3.12,2,2,Stay Fit,Very Active,4227,8.0,5,0,Kaggle_BMIDataset
11552,15,male,77.2,1.691,27.0,3,31.7,160,110,93,3.0,322,N/A,0.59,2,3,,Moderate,2977,8.9,,0,Kaggle_FitnessMetrics
11553,26,male,87.8,1.902,24.27,2,47.6,158,137,62,0.34,1012,HIIT,1.43,,2,Weight Loss,Active,1539,7.2,3,0,Kaggle_FitnessMetrics
11554,27,Female,48.4,1.749,15.82,0,7.5,148,123,60,1.47,360,,3.28,3,,Stay Fit,lightly active,4377,8.7,4,0,Kaggle_GymMembers
11555,42,female,47.0,1.588,18.64,2,51.4,145,146,72,2.07,784,Cardio,3.75,5,3,muscle gain,sedentary,1940,9.8,7,0,Kaggle_GymMembers
11556,42,female,51.9,1.618,19.82,2,42.2,194,123,53,2.79,734,Cardio,3.31,3,2,weight loss,Active,3215,8.0,7,0,Kaggle_GymMembers
11557,21,FEMALE,66.5,1.627,25.12,3,35.7,149,168,78,0.59,1312,Cardio,3.05,7,2,Build Muscle,Active,3433,,9,0,Kaggle_GymMembers
11558,62,male,41.2,1.738,13.64,0,19.9,171,156,67,2.39,1215,hiit,1.45,6,3,weight loss,lightly active,1934,5.9,10,0,Kaggle_GymMembers
11559,76,F,47.4,1.518,20.57,2,13.9,162,159,45,1.34,1105,Cardio,0.8,3,1,Muscle Gain,Light,872,7.6,9,0,Kaggle_BMIDataset
11560,61,Female,86.2,1.538,36.44,4,48.8,150,128,76,0.85,138,Cardio,2.06,,2,cutting,Light,3597,,4,0,Kaggle_FitnessMetrics
11561,63,Male,64.1,1.746,21.03,2,33.3,158,103,69,0.69,,HIIT,3.06,6,3,maintenance,Active,3416,4.8,4,0,Kaggle_GymMembers
11562,24,male,57.0,1.843,16.78,1,36.7,152,100,54,1.83,1005,Strength,3.35,6,3,Weight Loss,,4401,3.7,8,0,Kaggle_BMIDataset
