food_id,food_name,region,category,calories_per_100g,protein_g,carbs_g,fat_g,fiber_g,glycemic_index,meal_type,is_high_protein,is_low_carb,is_vegan,allergens,source
2992,Thukpa (air-fried),East,Non-Veg,165,8.8,23.2,3.7,1.9,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
2993,Momos (chicken) (baked),East,Non-Veg,203,12.1,26.4,6.6,1.2,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
2994,Egg Fried Rice (air-fried),East,Egg,208,7.8,33.4,6.1,0.8,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
2995,Matar Paneer (stir-fried),North,Veg,205,10.3,14.6,13.7,2.3,38,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
2996,Egg Fried Rice (steamed),East,Egg,220,8.0,35.0,6.5,1.0,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
2997,Aloo Paratha (stir-fried),North,Veg,289,6.8,42.5,11.2,2.9,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
2998,Ker Sangri (stir-fried),West,Veg,98,3.6,14.4,3.1,4.7,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
2999,Matar Paneer (air-fried),North,Veg,208,10.3,14.7,13.8,2.6,38,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
3000,Chicken Fried Rice (shallow-fried),East,Non-Veg,248,12.2,37.0,6.7,0.6,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
3001,Paneer Bhurji (baked),North,Veg,249,14.0,5.0,19.9,0.8,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
3002,Ker Sangri (grilled),West,Veg,101,3.6,14.7,3.2,4.4,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3003,Chicken Fried Rice (shallow-fried),East,Non-Veg,255,12.4,37.8,6.9,0.8,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
3004,Dal Baati (stir-fried),West,Veg,393,10.2,59.6,14.5,5.1,60,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
3005,Laal Maas (grilled),West,Non-Veg,294,24.6,4.7,21.0,1.1,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3006,Dal Baati (grilled),West,Veg,376,10.0,57.5,13.9,4.7,60,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
3007,Fish Tikka (grilled),North,Non-Veg,185,25.4,3.6,8.2,0.4,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3008,Egg Dosa (baked),South,Egg,171,7.8,21.1,6.6,0.7,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
3009,Laal Maas (baked),West,Non-Veg,284,24.2,4.6,20.3,1.3,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3010,Vegetable Biryani (steamed),North,Veg,190,4.6,32.6,5.6,1.9,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3011,Veg Pulao (baked),North,Veg,150,3.4,28.5,3.3,1.7,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3012,Palak Dal (shallow-fried),North,Veg,113,7.6,16.4,2.6,3.0,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3013,Vegetable Biryani (baked),North,Veg,175,4.4,30.6,5.2,1.9,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3014,Thukpa (baked),East,Non-Veg,149,8.3,21.4,3.4,1.8,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
3015,Palak Dal (baked),North,Veg,110,7.5,15.9,2.5,2.9,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3016,Ker Sangri (grilled),West,Veg,87,3.4,13.1,2.8,4.3,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3017,Prawn Biryani (grilled),South,Non-Veg,223,13.5,28.3,7.9,0.7,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
3018,Egg Fried Rice (grilled),East,Egg,214,7.9,34.3,6.3,1.0,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
3019,Palak Dal (baked),North,Veg,117,7.7,16.8,2.7,3.1,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3020,Chicken Shawarma (shallow-fried),North,Non-Veg,278,19.6,24.2,11.5,1.7,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
3021,Momos (chicken) (shallow-fried),East,Non-Veg,192,11.8,25.2,6.2,1.5,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
3022,Momos (chicken) (steamed),East,Non-Veg,209,12.3,26.9,6.8,1.3,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
3023,Prawn Biryani (air-fried),South,Non-Veg,225,13.6,28.5,8.0,0.7,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
3024,Fish Tikka (stir-fried),North,Non-Veg,192,25.9,3.7,8.6,0.4,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3025,Momos (veg) (grilled),East,Veg,172,5.4,27.1,5.3,2.2,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3026,Veg Pulao (baked),North,Veg,159,3.5,29.9,3.5,1.7,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3027,Aloo Sabzi (shallow-fried),North,Veg,94,1.9,17.1,3.3,2.3,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3028,Chicken Fried Rice (grilled),East,Non-Veg,251,12.3,37.4,6.8,0.6,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
3029,Momos (veg) (grilled),East,Veg,180,5.5,28.0,5.5,2.3,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3030,Egg Dosa (stir-fried),South,Egg,172,7.8,21.2,6.7,0.6,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
3031,Vegetable Biryani (baked),North,Veg,197,4.6,33.6,5.8,2.3,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3032,Egg Fried Rice (stir-fried),East,Egg,234,8.3,36.8,6.9,0.7,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
3033,Dal Baati (baked),West,Veg,368,9.8,56.6,13.6,4.8,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3034,Kadala Curry (grilled),South,Veg,157,8.4,23.6,3.4,5.9,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3035,Egg Dosa (baked),South,Egg,181,8.0,22.1,7.1,0.6,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
3036,Kadala Curry (baked),South,Veg,171,8.8,25.3,3.7,6.0,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3037,Egg Fried Rice (grilled),East,Egg,235,8.3,36.9,6.9,0.8,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
3038,Ker Sangri (stir-fried),West,Veg,95,3.5,14.0,3.0,4.2,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3039,Gatte Ki Sabzi (baked),West,Veg,208,8.0,25.8,9.9,2.5,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3040,Ker Sangri (steamed),West,Veg,102,3.6,14.8,3.2,4.6,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3041,Mutton Keema (grilled),North,Non-Veg,245,21.8,3.9,17.6,0.9,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3042,Kadala Curry (air-fried),South,Veg,156,8.4,23.5,3.4,5.9,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3043,Fish Tikka (grilled),North,Non-Veg,181,25.0,3.5,8.0,0.6,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3044,Dal Baati (stir-fried),West,Veg,380,10.0,58.0,14.0,4.7,60,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
3045,Palak Dal (steamed),North,Veg,119,7.8,17.0,2.7,3.3,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3046,Ker Sangri (air-fried),West,Veg,89,3.4,13.2,2.8,4.7,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3047,Momos (veg) (steamed),East,Veg,190,5.7,29.3,5.8,1.7,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3048,Vegetable Biryani (stir-fried),North,Veg,172,4.3,30.1,5.1,2.2,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3049,Gatte Ki Sabzi (baked),West,Veg,226,8.3,27.6,10.8,2.7,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3050,Egg Fried Rice (stir-fried),East,Egg,218,8.0,34.8,6.5,1.1,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
3051,Momos (veg) (stir-fried),East,Veg,170,5.4,26.8,5.2,2.0,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3052,Kadala Curry (air-fried),South,Veg,163,8.6,24.3,3.6,5.8,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3053,Egg Dosa (stir-fried),South,Egg,192,8.3,23.2,7.5,0.8,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
3054,Ker Sangri (shallow-fried),West,Veg,98,3.6,14.4,3.1,4.5,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3055,Matar Paneer (shallow-fried),North,Veg,189,9.9,13.7,12.6,2.3,38,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3056,Palak Dal (baked),North,Veg,104,7.3,15.3,2.4,3.0,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3057,Laal Maas (stir-fried),West,Non-Veg,267,23.4,4.3,19.1,0.7,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3058,Egg Dosa (grilled),South,Egg,178,8.0,21.8,6.9,0.4,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
3059,Dal Baati (baked),West,Veg,374,9.9,57.3,13.8,5.1,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3060,Dal Baati (steamed),West,Veg,366,9.8,56.3,13.5,5.3,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3061,Egg Fried Rice (steamed),East,Egg,226,8.1,35.8,6.7,1.2,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
3062,Fish Tikka (air-fried),North,Non-Veg,178,24.8,3.5,7.9,0.4,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3063,Paneer Bhurji (steamed),North,Veg,240,13.7,4.8,19.2,0.9,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
3064,Paneer Bhurji (shallow-fried),North,Veg,248,14.0,5.0,19.9,1.0,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
3065,Palak Dal (air-fried),North,Veg,115,7.7,16.6,2.6,2.9,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3066,Paneer Bhurji (shallow-fried),North,Veg,242,13.8,4.9,19.4,0.8,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
3067,Palak Dal (steamed),North,Veg,113,7.6,16.4,2.6,2.9,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3068,Thukpa (shallow-fried),East,Non-Veg,158,8.6,22.4,3.6,2.1,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
3069,Laal Maas (stir-fried),West,Non-Veg,286,24.3,4.6,20.4,0.9,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3070,Thukpa (grilled),East,Non-Veg,149,8.3,21.4,3.4,1.8,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
3071,Chicken Shawarma (grilled),North,Non-Veg,307,20.6,26.2,12.7,1.7,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
3072,Momos (veg) (steamed),East,Veg,168,5.3,26.5,5.1,1.7,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3073,Egg Dosa (steamed),South,Egg,176,7.9,21.6,6.8,0.4,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
3074,Chicken Fried Rice (air-fried),East,Non-Veg,234,11.8,35.3,6.3,0.7,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
3075,Aloo Paratha (shallow-fried),North,Veg,291,6.8,42.8,11.3,3.2,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3076,Dal Baati (stir-fried),West,Veg,397,10.2,60.1,14.6,4.8,60,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
3077,Paneer Bhurji (steamed),North,Veg,254,14.1,5.1,20.3,0.9,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
3078,Veg Pulao (stir-fried),North,Veg,161,3.5,30.2,3.5,1.2,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3079,Momos (veg) (steamed),East,Veg,183,5.5,28.4,5.6,2.0,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3080,Chicken Shawarma (steamed),North,Non-Veg,290,20.0,25.0,12.0,1.3,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
3081,Ker Sangri (baked),West,Veg,96,3.5,14.1,3.0,4.2,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3082,Aloo Sabzi (steamed),North,Veg,105,2.0,18.7,3.7,2.0,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3083,Momos (chicken) (grilled),East,Non-Veg,191,11.7,25.1,6.2,1.2,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
3084,Thukpa (shallow-fried),East,Non-Veg,147,8.3,21.1,3.3,1.7,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
3085,Kadala Curry (grilled),South,Veg,160,8.5,24.0,3.5,6.3,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3086,Palak Dal (baked),North,Veg,102,7.2,15.1,2.3,3.1,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3087,Fish Tikka (air-fried),North,Non-Veg,185,25.4,3.6,8.2,0.3,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3088,Matar Paneer (shallow-fried),North,Veg,180,9.6,13.1,12.0,2.5,38,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3089,Thukpa (stir-fried),East,Non-Veg,156,8.5,22.1,3.5,2.1,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
3090,Gatte Ki Sabzi (baked),West,Veg,200,7.8,25.0,9.5,2.7,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3091,Egg Dosa (baked),South,Egg,173,7.9,21.4,6.7,0.6,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
3092,Mutton Keema (stir-fried),North,Non-Veg,261,22.5,4.1,18.8,0.6,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3093,Mutton Keema (shallow-fried),North,Non-Veg,243,21.7,3.9,17.5,1.1,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3094,Veg Pulao (grilled),North,Veg,148,3.4,28.1,3.2,1.6,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3095,Vegetable Biryani (steamed),North,Veg,189,4.5,32.5,5.6,2.3,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3096,Mutton Keema (air-fried),North,Non-Veg,247,21.9,4.0,17.8,0.7,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3097,Paneer Bhurji (air-fried),North,Veg,238,13.7,4.8,19.0,1.2,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
3098,Ker Sangri (baked),West,Veg,98,3.6,14.4,3.1,4.3,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3099,Laal Maas (grilled),West,Non-Veg,292,24.5,4.7,20.9,1.3,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3100,Thukpa (grilled),East,Non-Veg,150,8.4,21.4,3.4,2.1,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
3101,Paneer Bhurji (shallow-fried),North,Veg,267,14.5,5.3,21.3,1.1,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
3102,Kadala Curry (stir-fried),South,Veg,169,8.7,25.1,3.7,6.0,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3103,Laal Maas (baked),West,Non-Veg,269,23.5,4.4,19.2,1.2,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3104,Laal Maas (shallow-fried),West,Non-Veg,289,24.4,4.6,20.7,0.9,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3105,Momos (chicken) (baked),East,Non-Veg,190,11.7,25.0,6.2,1.7,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
3106,Palak Dal (air-fried),North,Veg,114,7.6,16.4,2.6,3.0,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3107,Palak Dal (shallow-fried),North,Veg,114,7.6,16.4,2.6,3.3,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3108,Aloo Sabzi (steamed),North,Veg,102,2.0,18.2,3.6,2.3,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3109,Egg Fried Rice (steamed),East,Egg,203,7.7,32.8,6.0,0.9,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
3110,Thukpa (stir-fried),East,Non-Veg,160,8.6,22.5,3.6,1.8,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
3111,Dal Baati (air-fried),West,Veg,356,9.7,55.1,13.1,5.2,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3112,Thukpa (shallow-fried),East,Non-Veg,151,8.4,21.5,3.4,2.3,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
3113,Aloo Sabzi (baked),North,Veg,100,2.0,18.0,3.5,2.3,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3114,Gatte Ki Sabzi (grilled),West,Veg,227,8.3,27.6,10.8,2.6,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3115,Thukpa (steamed),East,Non-Veg,150,8.4,21.5,3.4,2.1,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
3116,Aloo Paratha (stir-fried),North,Veg,305,6.9,44.4,11.8,3.0,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3117,Matar Paneer (shallow-fried),North,Veg,180,9.6,13.1,12.0,2.7,38,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3118,Matar Paneer (shallow-fried),North,Veg,190,9.9,13.7,12.7,2.8,38,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3119,Palak Dal (stir-fried),North,Veg,105,7.3,15.4,2.4,3.2,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3120,Paneer Bhurji (steamed),North,Veg,252,14.1,5.0,20.2,0.7,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
3121,Mutton Keema (grilled),North,Non-Veg,231,21.2,3.8,16.7,0.5,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3122,Fish Tikka (baked),North,Non-Veg,168,24.2,3.3,7.5,0.8,20,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3123,Ker Sangri (grilled),West,Veg,95,3.5,14.0,3.0,4.2,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3124,Aloo Paratha (air-fried),North,Veg,309,7.0,44.9,12.0,2.8,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3125,Chicken Shawarma (baked),North,Non-Veg,312,20.8,26.5,12.9,1.6,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
3126,Aloo Paratha (grilled),North,Veg,327,7.2,47.0,12.7,2.8,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3127,Laal Maas (air-fried),West,Non-Veg,266,23.4,4.3,19.0,0.7,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3128,Paneer Bhurji (steamed),North,Veg,231,13.5,4.7,18.5,0.8,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
3129,Paneer Bhurji (air-fried),North,Veg,266,14.4,5.3,21.3,1.2,25,breakfast|lunch|dinner|snack,1,1,1,none,Synthetic (ICMR schema)
3130,Egg Fried Rice (air-fried),East,Egg,235,8.3,37.0,7.0,0.9,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
3131,Egg Fried Rice (grilled),East,Egg,214,7.9,34.3,6.3,0.8,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
3132,Chicken Fried Rice (baked),East,Non-Veg,258,12.4,38.1,7.0,1.1,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
3133,Matar Paneer (shallow-fried),North,Veg,201,10.2,14.4,13.4,2.4,38,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
3134,Thukpa (steamed),East,Non-Veg,162,8.7,22.8,3.7,2.2,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
3135,Chicken Fried Rice (steamed),East,Non-Veg,236,11.9,35.5,6.4,0.7,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
3136,Vegetable Biryani (shallow-fried),North,Veg,183,4.5,31.7,5.4,2.0,64,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3137,Egg Dosa (stir-fried),South,Egg,190,8.2,22.9,7.4,0.7,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
3138,Matar Paneer (grilled),North,Veg,199,10.1,14.2,13.3,2.5,38,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
3139,Dal Baati (baked),West,Veg,389,10.1,59.0,14.3,4.9,60,breakfast|lunch|dinner|snack,1,0,1,none,Synthetic (ICMR schema)
3140,Laal Maas (grilled),West,Non-Veg,289,24.4,4.6,20.7,1.2,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3141,Prawn Biryani (baked),South,Non-Veg,227,13.6,28.7,8.1,0.6,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
3142,Momos (veg) (steamed),East,Veg,189,5.6,29.1,5.8,2.2,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3143,Ker Sangri (baked),West,Veg,96,3.5,14.1,3.0,4.5,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3144,Egg Dosa (air-fried),South,Egg,186,8.1,22.6,7.2,0.6,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
3145,Ker Sangri (stir-fried),West,Veg,102,3.6,14.8,3.2,4.5,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3146,Laal Maas (baked),West,Non-Veg,279,24.0,4.5,20.0,1.2,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3147,Momos (veg) (shallow-fried),East,Veg,193,5.7,29.7,5.9,2.3,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3148,Mutton Keema (grilled),North,Non-Veg,238,21.5,3.9,17.2,1.0,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3149,Momos (chicken) (grilled),East,Non-Veg,187,11.6,24.7,6.1,1.7,60,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
3150,Veg Pulao (baked),North,Veg,160,3.5,30.0,3.5,1.4,68,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3151,Gatte Ki Sabzi (shallow-fried),West,Veg,199,7.8,24.9,9.5,2.5,48,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3152,Palak Dal (stir-fried),North,Veg,114,7.6,16.4,2.6,2.8,32,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3153,Chicken Shawarma (air-fried),North,Non-Veg,275,19.5,24.0,11.4,1.5,55,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
3154,Laal Maas (air-fried),West,Non-Veg,278,23.9,4.5,19.9,0.9,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3155,Egg Fried Rice (stir-fried),East,Egg,224,8.1,35.5,6.6,1.0,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
3156,Prawn Biryani (shallow-fried),South,Non-Veg,248,14.2,30.8,8.8,0.5,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
3157,Thukpa (stir-fried),East,Non-Veg,148,8.3,21.3,3.4,2.2,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
3158,Prawn Biryani (steamed),South,Non-Veg,235,13.8,29.5,8.3,0.8,65,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
3159,Aloo Sabzi (baked),North,Veg,107,2.1,19.1,3.8,2.2,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3160,Aloo Paratha (air-fried),North,Veg,296,6.8,43.4,11.5,2.9,66,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3161,Laal Maas (steamed),West,Non-Veg,282,24.1,4.5,20.2,0.9,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3162,Thukpa (grilled),East,Non-Veg,145,8.2,20.9,3.3,2.2,55,lunch|dinner,0,0,0,none,Synthetic (ICMR schema)
3163,Momos (veg) (baked),East,Veg,193,5.7,29.7,5.9,2.2,60,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3164,Ker Sangri (air-fried),West,Veg,89,3.4,13.3,2.8,4.5,42,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3165,Mutton Keema (grilled),North,Non-Veg,268,22.8,4.2,19.3,0.8,22,lunch|dinner,1,1,0,none,Synthetic (ICMR schema)
3166,Egg Fried Rice (shallow-fried),East,Egg,219,8.0,34.9,6.5,0.8,72,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
3167,Kadala Curry (baked),South,Veg,164,8.6,24.5,3.6,6.0,28,breakfast|lunch|dinner|snack,0,0,1,none,Synthetic (ICMR schema)
3168,Egg Dosa (shallow-fried),South,Egg,178,8.0,21.8,6.9,0.4,65,breakfast|lunch|snack,0,0,0,none,Synthetic (ICMR schema)
3169,Chicken Fried Rice (shallow-fried),East,Non-Veg,231,11.8,34.9,6.2,0.8,72,lunch|dinner,1,0,0,none,Synthetic (ICMR schema)
